kode_pos,provinsi,kota_kabupaten,kecamatan,kelurahan_desa,kelurahan_desa_id
59563,Jawa Tengah,Demak,Sayung,Sidogemah,33.21.04.2014
59563,Jawa Tengah,Demak,Sayung,Gemulak,33.21.04.2015
59563,Jawa Tengah,Demak,Sayung,Timbulsloko,33.21.04.2016
59563,Jawa Tengah,Demak,Sayung,Surodadi,33.21.04.2017
59563,Jawa Tengah,Demak,Sayung,Tugu,33.21.04.2018
59563,Jawa Tengah,Demak,Sayung,Sidorejo,33.21.04.2019
59563,Jawa Tengah,Demak,Sayung,Banjarsari,33.21.04.2020
59561,Jawa Tengah,Demak,Karangtengah,Ploso,33.21.05.2001
59561,Jawa Tengah,Demak,Karangtengah,Grogol,33.21.05.2002
59561,Jawa Tengah,Demak,Karangtengah,Pulosari,33.21.05.2003
59561,Jawa Tengah,Demak,Karangtengah,Donorejo,33.21.05.2004
59561,Jawa Tengah,Demak,Karangtengah,Pidodo,33.21.05.2005
59561,Jawa Tengah,Demak,Karangtengah,Klitih,33.21.05.2006
59561,Jawa Tengah,Demak,Karangtengah,Sampang,33.21.05.2007
59561,Jawa Tengah,Demak,Karangtengah,Kedunguter,33.21.05.2008
59561,Jawa Tengah,Demak,Karangtengah,Dukun,33.21.05.2009
59561,Jawa Tengah,Demak,Karangtengah,Karangsari,33.21.05.2010
59561,Jawa Tengah,Demak,Karangtengah,Karangtowo,33.21.05.2011
59561,Jawa Tengah,Demak,Karangtengah,Wonowoso,33.21.05.2012
59561,Jawa Tengah,Demak,Karangtengah,Wonokerto,33.21.05.2013
59561,Jawa Tengah,Demak,Karangtengah,Batu,33.21.05.2014
59561,Jawa Tengah,Demak,Karangtengah,Rejosari,33.21.05.2015
59561,Jawa Tengah,Demak,Karangtengah,Wonoagung,33.21.05.2016
59561,Jawa Tengah,Demak,Karangtengah,Tambakbulusan,33.21.05.2017
59571,Jawa Tengah,Demak,Wonosalam,Doreng,33.21.06.2001
59571,Jawa Tengah,Demak,Wonosalam,Kalianyar,33.21.06.2002
59571,Jawa Tengah,Demak,Wonosalam,Tlogodowo,33.21.06.2003
59571,Jawa Tengah,Demak,Wonosalam,Karangrowo,33.21.06.2004
59571,Jawa Tengah,Demak,Wonosalam,Lempuyang,33.21.06.2005
59571,Jawa Tengah,Demak,Wonosalam,Kendaldoyong,33.21.06.2006
59571,Jawa Tengah,Demak,Wonosalam,Wonosalam,33.21.06.2007
59571,Jawa Tengah,Demak,Wonosalam,Karangrejo,33.21.06.2008
59571,Jawa Tengah,Demak,Wonosalam,Jogoloyo,33.21.06.2009
59571,Jawa Tengah,Demak,Wonosalam,Botorejo,33.21.06.2010
59571,Jawa Tengah,Demak,Wonosalam,Sidomulyo,33.21.06.2011
59571,Jawa Tengah,Demak,Wonosalam,Pilangrejo,33.21.06.2012
59571,Jawa Tengah,Demak,Wonosalam,Tlogorejo,33.21.06.2013
59571,Jawa Tengah,Demak,Wonosalam,Kerangkulon,33.21.06.2014
59571,Jawa Tengah,Demak,Wonosalam,Bunderan,33.21.06.2015
59571,Jawa Tengah,Demak,Wonosalam,Getas,33.21.06.2016
59571,Jawa Tengah,Demak,Wonosalam,Mojodemak,33.21.06.2017
59571,Jawa Tengah,Demak,Wonosalam,Kuncir,33.21.06.2018
59571,Jawa Tengah,Demak,Wonosalam,Trengguli,33.21.06.2019
59571,Jawa Tengah,Demak,Wonosalam,Mrisen,33.21.06.2020
59571,Jawa Tengah,Demak,Wonosalam,Mranak,33.21.06.2021
59573,Jawa Tengah,Demak,Dempet,Merak,33.21.07.2001
59573,Jawa Tengah,Demak,Dempet,Karangrejo,33.21.07.2002
59573,Jawa Tengah,Demak,Dempet,Sidomulyo,33.21.07.2003
59573,Jawa Tengah,Demak,Dempet,Botosengon,33.21.07.2004
59573,Jawa Tengah,Demak,Dempet,Jerukgulung,33.21.07.2005
59573,Jawa Tengah,Demak,Dempet,Kunir,33.21.07.2006
59573,Jawa Tengah,Demak,Dempet,Brakas,33.21.07.2007
59573,Jawa Tengah,Demak,Dempet,Balerejo,33.21.07.2008
59573,Jawa Tengah,Demak,Dempet,Baleromo,33.21.07.2009
59573,Jawa Tengah,Demak,Dempet,Kedungori,33.21.07.2010
59573,Jawa Tengah,Demak,Dempet,Kuwu,33.21.07.2011
59573,Jawa Tengah,Demak,Dempet,Kebonsari,33.21.07.2012
59573,Jawa Tengah,Demak,Dempet,Gempoldenok,33.21.07.2013
59573,Jawa Tengah,Demak,Dempet,Harjowinangun,33.21.07.2015
59573,Jawa Tengah,Demak,Dempet,Kramat,33.21.07.2016
59573,Jawa Tengah,Demak,Dempet,Dempet,33.21.07.2017
59581,Jawa Tengah,Demak,Gajah,Surodadi,33.21.08.2001
59581,Jawa Tengah,Demak,Gajah,Jatisono,33.21.08.2002
59581,Jawa Tengah,Demak,Gajah,Kedondong,33.21.08.2003
59581,Jawa Tengah,Demak,Gajah,Gedangalas,33.21.08.2004
59581,Jawa Tengah,Demak,Gajah,Sambiroto,33.21.08.2005
59581,Jawa Tengah,Demak,Gajah,Tanjunganyar,33.21.08.2006
59581,Jawa Tengah,Demak,Gajah,Wilalung,33.21.08.2007
59581,Jawa Tengah,Demak,Gajah,Medini,33.21.08.2008
59581,Jawa Tengah,Demak,Gajah,Mlatiharjo,33.21.08.2009
59581,Jawa Tengah,Demak,Gajah,Tambirejo,33.21.08.2010
59581,Jawa Tengah,Demak,Gajah,Banjarsari,33.21.08.2011
59581,Jawa Tengah,Demak,Gajah,Boyolali,33.21.08.2012
59581,Jawa Tengah,Demak,Gajah,Gajah,33.21.08.2013
59581,Jawa Tengah,Demak,Gajah,Sari,33.21.08.2014
59581,Jawa Tengah,Demak,Gajah,Mlekang,33.21.08.2015
59581,Jawa Tengah,Demak,Gajah,Sambung,33.21.08.2016
59581,Jawa Tengah,Demak,Gajah,Mojosimo,33.21.08.2017
59581,Jawa Tengah,Demak,Gajah,Tlogopandogan,33.21.08.2018
59582,Jawa Tengah,Demak,Karanganyar,Jatirejo,33.21.09.2001
59582,Jawa Tengah,Demak,Karanganyar,Ngaluran,33.21.09.2002
59582,Jawa Tengah,Demak,Karanganyar,Wonoketingal,33.21.09.2003
59582,Jawa Tengah,Demak,Karanganyar,Cangkringrembang,33.21.09.2004
59582,Jawa Tengah,Demak,Karanganyar,Cangkring,33.21.09.2005
59582,Jawa Tengah,Demak,Karanganyar,Tuwang,33.21.09.2006
59582,Jawa Tengah,Demak,Karanganyar,Undaan Kidul,33.21.09.2007
59582,Jawa Tengah,Demak,Karanganyar,Undaan Lor,33.21.09.2008
59582,Jawa Tengah,Demak,Karanganyar,Ketanjung,33.21.09.2009
59582,Jawa Tengah,Demak,Karanganyar,Ngemplikwetan,33.21.09.2010
59582,Jawa Tengah,Demak,Karanganyar,Wonorejo,33.21.09.2011
59582,Jawa Tengah,Demak,Karanganyar,Karanganyar,33.21.09.2012
59582,Jawa Tengah,Demak,Karanganyar,Kedungwaru Kidul,33.21.09.2013
59582,Jawa Tengah,Demak,Karanganyar,Kedungwaru Lor,33.21.09.2014
59582,Jawa Tengah,Demak,Karanganyar,Bandungrejo,33.21.09.2015
59582,Jawa Tengah,Demak,Karanganyar,Tugu Lor,33.21.09.2016
59582,Jawa Tengah,Demak,Karanganyar,Kotaan,
59584,Jawa Tengah,Demak,Mijen,Geneng,33.21.10.2001
59584,Jawa Tengah,Demak,Mijen,Ngelowetan,33.21.10.2002
59584,Jawa Tengah,Demak,Mijen,Mlaten,33.21.10.2003
59584,Jawa Tengah,Demak,Mijen,Bantengmati,33.21.10.2004
59584,Jawa Tengah,Demak,Mijen,Ngelokulon,33.21.10.2005
59584,Jawa Tengah,Demak,Mijen,Pasir,33.21.10.2006
59584,Jawa Tengah,Demak,Mijen,Rejosari,33.21.10.2007
59584,Jawa Tengah,Demak,Mijen,Ngegot,33.21.10.2008
59584,Jawa Tengah,Demak,Mijen,Jleper,33.21.10.2009
59584,Jawa Tengah,Demak,Mijen,Pecuk,33.21.10.2010
59584,Jawa Tengah,Demak,Mijen,Tanggul,33.21.10.2011
59584,Jawa Tengah,Demak,Mijen,Bakung,33.21.10.2012
59584,Jawa Tengah,Demak,Mijen,Bremi,
59584,Jawa Tengah,Demak,Mijen,Mijen,33.21.10.2014
59584,Jawa Tengah,Demak,Mijen,Gempolsongo,33.21.10.2015
59515,Jawa Tengah,Demak,Demak,Mangunjiwan,33.21.11.1014
59514,Jawa Tengah,Demak,Demak,Kalicilik,33.21.11.1015
59513,Jawa Tengah,Demak,Demak,Singorejo,33.21.11.1016
59512,Jawa Tengah,Demak,Demak,Betokan,33.21.11.1017
59511,Jawa Tengah,Demak,Demak,Bintoro,33.21.11.1018
59517,Jawa Tengah,Demak,Demak,Kadilangu,33.21.11.1019
59517,Jawa Tengah,Demak,Demak,Bolo,33.21.11.2001
59517,Jawa Tengah,Demak,Demak,Bango,33.21.11.2002
59517,Jawa Tengah,Demak,Demak,Kedondong,33.21.11.2003
59517,Jawa Tengah,Demak,Demak,Sedo,33.21.11.2004
59517,Jawa Tengah,Demak,Demak,Mulyorejo,33.21.11.2005
59517,Jawa Tengah,Demak,Demak,Turirejo,33.21.11.2006
59517,Jawa Tengah,Demak,Demak,Raji,33.21.11.2007
59517,Jawa Tengah,Demak,Demak,Cabean,33.21.11.2008
59517,Jawa Tengah,Demak,Demak,Tempuran,33.21.11.2009
59517,Jawa Tengah,Demak,Demak,Karangmlati,33.21.11.2010
59516,Jawa Tengah,Demak,Demak,Katonsari,33.21.11.2011
59517,Jawa Tengah,Demak,Demak,Kalikondang,33.21.11.2012
59517,Jawa Tengah,Demak,Demak,Donorojo,33.21.11.2013
59552,Jawa Tengah,Demak,Bonang,Jatimulyo,33.21.12.2001
59552,Jawa Tengah,Demak,Bonang,Krajanbogo,33.21.12.2002
59552,Jawa Tengah,Demak,Bonang,Sukodono,33.21.12.2003
59552,Jawa Tengah,Demak,Bonang,Sumberejo,33.21.12.2004
59511,Jawa Tengah,Demak,Bonang,Kembangan,33.21.12.2005
59552,Jawa Tengah,Demak,Bonang,Karangrejo,33.21.12.2006
59552,Jawa Tengah,Demak,Bonang,Gebangarum,33.21.12.2007
59552,Jawa Tengah,Demak,Bonang,Gebang,33.21.12.2008
59552,Jawa Tengah,Demak,Bonang,Margolinduk,33.21.12.2009
59552,Jawa Tengah,Demak,Bonang,Morodemak,33.21.12.2010
59552,Jawa Tengah,Demak,Bonang,Purworejo,33.21.12.2011
59552,Jawa Tengah,Demak,Bonang,Betahwalang,33.21.12.2012
59552,Jawa Tengah,Demak,Bonang,Serangan,33.21.12.2013
59552,Jawa Tengah,Demak,Bonang,Tridonorejo,33.21.12.2014
59552,Jawa Tengah,Demak,Bonang,Tlogoboyo,33.21.12.2015
59552,Jawa Tengah,Demak,Bonang,Jatirogo,33.21.12.2016
59552,Jawa Tengah,Demak,Bonang,Bonangrejo,33.21.12.2017
59552,Jawa Tengah,Demak,Bonang,Poncoharjo,33.21.12.2018
59552,Jawa Tengah,Demak,Bonang,Wonosari,33.21.12.2019
59552,Jawa Tengah,Demak,Bonang,Jali,33.21.12.2020
59552,Jawa Tengah,Demak,Bonang,Weding,33.21.12.2021
59554,Jawa Tengah,Demak,Wedung,Wedung,33.21.13.2001
59554,Jawa Tengah,Demak,Wedung,Ngawen,33.21.13.2002
59554,Jawa Tengah,Demak,Wedung,Ruwit,33.21.13.2003
59554,Jawa Tengah,Demak,Wedung,Kenduren,33.21.13.2004
59554,Jawa Tengah,Demak,Wedung,Buko,33.21.13.2005
59554,Jawa Tengah,Demak,Wedung,Mandung,33.21.13.2006
59554,Jawa Tengah,Demak,Wedung,Berahan Kulon,33.21.13.2007
59554,Jawa Tengah,Demak,Wedung,Berahan Wetan,33.21.13.2008
59554,Jawa Tengah,Demak,Wedung,Bungo,33.21.13.2009
59554,Jawa Tengah,Demak,Wedung,Tempel,33.21.13.2010
59554,Jawa Tengah,Demak,Wedung,Jetak,33.21.13.2011
59554,Jawa Tengah,Demak,Wedung,Jungsemi,33.21.13.2012
59554,Jawa Tengah,Demak,Wedung,Jungpasir,33.21.13.2013
59554,Jawa Tengah,Demak,Wedung,Mutihwetan,33.21.13.2014
59554,Jawa Tengah,Demak,Wedung,Babalan,33.21.13.2015
59554,Jawa Tengah,Demak,Wedung,Mutihkulon,33.21.13.2016
59554,Jawa Tengah,Demak,Wedung,Tedunan,33.21.13.2017
59554,Jawa Tengah,Demak,Wedung,Kendalasem,33.21.13.2018
59554,Jawa Tengah,Demak,Wedung,Kedungmutih,33.21.13.2019
59554,Jawa Tengah,Demak,Wedung,Kedungkarang,33.21.13.2020
59583,Jawa Tengah,Demak,Kebonagung,Pilangwetan,33.21.14.2001
59583,Jawa Tengah,Demak,Kebonagung,Kebonagung,33.21.14.2002
59583,Jawa Tengah,Demak,Kebonagung,Klampok Lor,33.21.14.2003
59583,Jawa Tengah,Demak,Kebonagung,Mijen,33.21.14.2004
59583,Jawa Tengah,Demak,Kebonagung,Werdoyo,33.21.14.2005
59583,Jawa Tengah,Demak,Kebonagung,Mangunrejo,33.21.14.2006
59583,Jawa Tengah,Demak,Kebonagung,Babat,33.21.14.2007
59583,Jawa Tengah,Demak,Kebonagung,Mangunanlor,33.21.14.2008
59583,Jawa Tengah,Demak,Kebonagung,Tlogosih,33.21.14.2009
59583,Jawa Tengah,Demak,Kebonagung,Prigi,33.21.14.2010
59583,Jawa Tengah,Demak,Kebonagung,Sarimulyo,33.21.14.2011
59583,Jawa Tengah,Demak,Kebonagung,Solowire,33.21.14.2012
59583,Jawa Tengah,Demak,Kebonagung,Sokokidul,33.21.14.2013
59583,Jawa Tengah,Demak,Kebonagung,Megonten,33.21.14.2014
50774,Jawa Tengah,Semarang,Getasan,Tajuk,33.22.01.2001
50774,Jawa Tengah,Semarang,Getasan,Batur,33.22.01.2002
50774,Jawa Tengah,Semarang,Getasan,Kopeng,33.22.01.2003
50774,Jawa Tengah,Semarang,Getasan,Tolokan,33.22.01.2004
50774,Jawa Tengah,Semarang,Getasan,Wates,33.22.01.2005
50774,Jawa Tengah,Semarang,Getasan,Getasan,33.22.01.2006
50774,Jawa Tengah,Semarang,Getasan,Sumogawe,33.22.01.2007
50774,Jawa Tengah,Semarang,Getasan,Samirono,33.22.01.2008
50774,Jawa Tengah,Semarang,Getasan,Jetak,33.22.01.2009
50774,Jawa Tengah,Semarang,Getasan,Polobogo,33.22.01.2010
50774,Jawa Tengah,Semarang,Getasan,Manggihan,33.22.01.2011
50774,Jawa Tengah,Semarang,Getasan,Ngrawan,33.22.01.2012
50774,Jawa Tengah,Semarang,Getasan,Nogosaren,33.22.01.2013
50775,Jawa Tengah,Semarang,Tengaran,Duren,33.22.02.2001
50775,Jawa Tengah,Semarang,Tengaran,Sugihan,33.22.02.2002
50775,Jawa Tengah,Semarang,Tengaran,Sruwen,33.22.02.2003
50225,Jawa Tengah,Semarang,Tengaran,Tegalrejo,33.22.02.2004
50775,Jawa Tengah,Semarang,Tengaran,Tengaran,33.22.02.2005
50775,Jawa Tengah,Semarang,Tengaran,Klero,33.22.02.2006
50775,Jawa Tengah,Semarang,Tengaran,Regunung,33.22.02.2007
50775,Jawa Tengah,Semarang,Tengaran,Cukil,33.22.02.2008
50775,Jawa Tengah,Semarang,Tengaran,Karangduren,33.22.02.2009
50775,Jawa Tengah,Semarang,Tengaran,Butuh,33.22.02.2010
50775,Jawa Tengah,Semarang,Tengaran,Patemon,33.22.02.2011
50775,Jawa Tengah,Semarang,Tengaran,Bener,33.22.02.2012
50775,Jawa Tengah,Semarang,Tengaran,Tegalwaton,33.22.02.2013
50775,Jawa Tengah,Semarang,Tengaran,Barukan,33.22.02.2014
50775,Jawa Tengah,Semarang,Tengaran,Nyamat,33.22.02.2015
50777,Jawa Tengah,Semarang,Susukan,Badran,33.22.03.2001
50777,Jawa Tengah,Semarang,Susukan,Timpik,33.22.03.2002
50777,Jawa Tengah,Semarang,Susukan,Tawang,33.22.03.2003
50777,Jawa Tengah,Semarang,Susukan,Bakalrejo,33.22.03.2004
50777,Jawa Tengah,Semarang,Susukan,Ketapang,33.22.03.2005
50777,Jawa Tengah,Semarang,Susukan,Susukan,33.22.03.2006
50777,Jawa Tengah,Semarang,Susukan,Sidoharjo,33.22.03.2007
50777,Jawa Tengah,Semarang,Susukan,Gentan,33.22.03.2008
50777,Jawa Tengah,Semarang,Susukan,Muncar,33.22.03.2009
50777,Jawa Tengah,Semarang,Susukan,Ngasinan,33.22.03.2010
50777,Jawa Tengah,Semarang,Susukan,Koripan,33.22.03.2011
50777,Jawa Tengah,Semarang,Susukan,Kenteng,33.22.03.2012
50777,Jawa Tengah,Semarang,Susukan,Kemetul,33.22.03.2013
50776,Jawa Tengah,Semarang,Suruh,Kebowan,33.22.04.2001
50776,Jawa Tengah,Semarang,Suruh,Beji Lor,33.22.04.2002
50776,Jawa Tengah,Semarang,Suruh,Jatirejo,33.22.04.2003
50776,Jawa Tengah,Semarang,Suruh,Dersansari,33.22.04.2004
50776,Jawa Tengah,Semarang,Suruh,Purworejo,33.22.04.2005
50776,Jawa Tengah,Semarang,Suruh,Ketanggi,33.22.04.2006
50776,Jawa Tengah,Semarang,Suruh,Medayu,33.22.04.2007
50776,Jawa Tengah,Semarang,Suruh,Bonomerto,33.22.04.2008
50776,Jawa Tengah,Semarang,Suruh,Sukorejo,33.22.04.2009
50776,Jawa Tengah,Semarang,Suruh,Kedungringin,33.22.04.2010
50776,Jawa Tengah,Semarang,Suruh,Gunung Tumpeng,33.22.04.2011
50776,Jawa Tengah,Semarang,Suruh,Reksosari,33.22.04.2012
50776,Jawa Tengah,Semarang,Suruh,Suruh,33.22.04.2013
50186,Jawa Tengah,Semarang,Suruh,Plumbon,33.22.04.2014
50776,Jawa Tengah,Semarang,Suruh,Krandon Lor,33.22.04.2015
50776,Jawa Tengah,Semarang,Suruh,Cukilan,33.22.04.2016
50776,Jawa Tengah,Semarang,Suruh,Dadap Ayam,33.22.04.2017
50771,Jawa Tengah,Semarang,Pabelan,Sumberejo,33.22.05.2001
50771,Jawa Tengah,Semarang,Pabelan,Ujung-ujung,33.22.05.2002
50771,Jawa Tengah,Semarang,Pabelan,Sukoharjo,33.22.05.2003
50771,Jawa Tengah,Semarang,Pabelan,Karang Gondang,33.22.05.2004
50771,Jawa Tengah,Semarang,Pabelan,Segiri,33.22.05.2005
50771,Jawa Tengah,Semarang,Pabelan,Terban,33.22.05.2006
50771,Jawa Tengah,Semarang,Pabelan,Tukang,33.22.05.2007
50771,Jawa Tengah,Semarang,Pabelan,Semowo,33.22.05.2008
50771,Jawa Tengah,Semarang,Pabelan,Bendungan,33.22.05.2009
50771,Jawa Tengah,Semarang,Pabelan,Jembrak,33.22.05.2010
50771,Jawa Tengah,Semarang,Pabelan,Glawan,33.22.05.2011
50771,Jawa Tengah,Semarang,Pabelan,Pabelan,33.22.05.2012
50771,Jawa Tengah,Semarang,Pabelan,Kauman Lor,33.22.05.2013
50771,Jawa Tengah,Semarang,Pabelan,Bejaten,33.22.05.2014
50771,Jawa Tengah,Semarang,Pabelan,Kadirejo,33.22.05.2015
50771,Jawa Tengah,Semarang,Pabelan,Giling,33.22.05.2016
50771,Jawa Tengah,Semarang,Pabelan,Padaan,33.22.05.2017
50773,Jawa Tengah,Semarang,Tuntang,Gedangan,33.22.06.2001
50773,Jawa Tengah,Semarang,Tuntang,Kalibeji,33.22.06.2002
50773,Jawa Tengah,Semarang,Tuntang,Rowosari,33.22.06.2003
50773,Jawa Tengah,Semarang,Tuntang,Sraten,33.22.06.2004
50773,Jawa Tengah,Semarang,Tuntang,Jombor,33.22.06.2005
50773,Jawa Tengah,Semarang,Tuntang,Candirejo,33.22.06.2006
50773,Jawa Tengah,Semarang,Tuntang,Kesongo,33.22.06.2007
50773,Jawa Tengah,Semarang,Tuntang,Watuagung,33.22.06.2008
50773,Jawa Tengah,Semarang,Tuntang,Lopait,33.22.06.2009
50773,Jawa Tengah,Semarang,Tuntang,Tuntang,33.22.06.2010
50773,Jawa Tengah,Semarang,Tuntang,Delik,33.22.06.2011
50219,Jawa Tengah,Semarang,Tuntang,Tlogo,33.22.06.2012
50131,Jawa Tengah,Semarang,Tuntang,Karangtengah,33.22.06.2013
50773,Jawa Tengah,Semarang,Tuntang,Karanganyar,33.22.06.2014
50773,Jawa Tengah,Semarang,Tuntang,Tlompakan,33.22.06.2015
50773,Jawa Tengah,Semarang,Tuntang,Ngajaran,33.22.06.2016
50664,Jawa Tengah,Semarang,Banyubiru,Gedong,33.22.07.2001
50664,Jawa Tengah,Semarang,Banyubiru,Kebumen,33.22.07.2002
50664,Jawa Tengah,Semarang,Banyubiru,Sepakung,33.22.07.2003
50664,Jawa Tengah,Semarang,Banyubiru,Wirogomo,33.22.07.2004
50664,Jawa Tengah,Semarang,Banyubiru,Kemambang,33.22.07.2005
50664,Jawa Tengah,Semarang,Banyubiru,Tegaron,33.22.07.2006
50664,Jawa Tengah,Semarang,Banyubiru,Rowoboni,33.22.07.2007
50664,Jawa Tengah,Semarang,Banyubiru,Kebondowo,33.22.07.2008
50664,Jawa Tengah,Semarang,Banyubiru,Banyubiru,33.22.07.2009
50664,Jawa Tengah,Semarang,Banyubiru,Ngrapah,33.22.07.2010
50663,Jawa Tengah,Semarang,Jambu,Gondoriyo,33.22.08.1006
50663,Jawa Tengah,Semarang,Jambu,Gemawang,33.22.08.2001
50663,Jawa Tengah,Semarang,Jambu,Bedono,33.22.08.2002
50663,Jawa Tengah,Semarang,Jambu,village,
50663,Jawa Tengah,Semarang,Jambu,Brongkol,33.22.08.2004
50663,Jawa Tengah,Semarang,Jambu,Jambu,33.22.08.2005
50663,Jawa Tengah,Semarang,Jambu,Kuwarasan,33.22.08.2007
50663,Jawa Tengah,Semarang,Jambu,Kebondalem,33.22.08.2008
50663,Jawa Tengah,Semarang,Jambu,Rejosari,33.22.08.2009
50271,Jawa Tengah,Semarang,Jambu,Genting,33.22.08.2010
50123,Jawa Tengah,Semarang,Sumowono,Kebonagung,33.74.03.1004
50662,Jawa Tengah,Semarang,Sumowono,Candigaron,33.22.09.2002
50662,Jawa Tengah,Semarang,Sumowono,Ngadikerso,33.22.09.2003
50662,Jawa Tengah,Semarang,Sumowono,Lanjan,33.22.09.2004
50662,Jawa Tengah,Semarang,Sumowono,Jubelan,33.22.09.2005
50662,Jawa Tengah,Semarang,Sumowono,Sumowono,33.22.09.2006
50662,Jawa Tengah,Semarang,Sumowono,Trayu,33.22.09.2007
50662,Jawa Tengah,Semarang,Sumowono,Kemitir,33.22.09.2008
50662,Jawa Tengah,Semarang,Sumowono,Duren,33.22.09.2009
50662,Jawa Tengah,Semarang,Sumowono,Pledokan,33.22.09.2010
50662,Jawa Tengah,Semarang,Sumowono,Mendongan,33.22.09.2011
50662,Jawa Tengah,Semarang,Sumowono,Bumen,33.22.09.2012
50611,Jawa Tengah,Semarang,Sumowono,Losari,33.22.09.2013
50662,Jawa Tengah,Semarang,Sumowono,Kemawi,33.22.09.2014
50662,Jawa Tengah,Semarang,Sumowono,Piyanggang,33.22.09.2015
50662,Jawa Tengah,Semarang,Sumowono,Keseneng,33.22.09.2016
50614,Jawa Tengah,Semarang,Ambarawa,Ngampin,33.22.10.1001
50614,Jawa Tengah,Semarang,Ambarawa,Pojoksari,33.22.10.1002
50612,Jawa Tengah,Semarang,Ambarawa,Tambakboyo,33.22.10.1004
50611,Jawa Tengah,Semarang,Ambarawa,Lodoyong,33.22.10.1005
50612,Jawa Tengah,Semarang,Ambarawa,Kupang,33.22.10.1006
50613,Jawa Tengah,Semarang,Ambarawa,Kranggan,33.22.10.1007
50614,Jawa Tengah,Semarang,Ambarawa,Panjang,33.22.10.1008
50614,Jawa Tengah,Semarang,Ambarawa,Baran,33.22.10.1010
50614,Jawa Tengah,Semarang,Ambarawa,Bejalen,33.22.10.2003
50614,Jawa Tengah,Semarang,Ambarawa,Pasekan,33.22.10.2009
50661,Jawa Tengah,Semarang,Bawen,Bawen,33.22.11.1002
50661,Jawa Tengah,Semarang,Bawen,Harjosari,33.22.11.1007
50661,Jawa Tengah,Semarang,Bawen,Doplang,33.22.11.2001
50661,Jawa Tengah,Semarang,Bawen,Asinan,33.22.11.2003
50661,Jawa Tengah,Semarang,Bawen,Polosiri,33.22.11.2004
50661,Jawa Tengah,Semarang,Bawen,Kandangan,33.22.11.2005
50661,Jawa Tengah,Semarang,Bawen,Lemahireng,33.22.11.2006
50661,Jawa Tengah,Semarang,Bawen,Samban,33.22.11.2008
50661,Jawa Tengah,Semarang,Bawen,Poncoruso,33.22.11.2009
50772,Jawa Tengah,Semarang,Bringin,Bringin,33.22.12.2001
50772,Jawa Tengah,Semarang,Bringin,Popongan,33.22.12.2002
50772,Jawa Tengah,Semarang,Bringin,Pakis,33.22.12.2003
50218,Jawa Tengah,Semarang,Bringin,Rembes,33.22.12.2004
50772,Jawa Tengah,Semarang,Bringin,Tanjung,33.22.12.2005
50772,Jawa Tengah,Semarang,Bringin,Sambirejo,33.22.12.2006
50772,Jawa Tengah,Semarang,Bringin,Kalijambe,33.22.12.2007
50772,Jawa Tengah,Semarang,Bringin,Kalikurmo,33.22.12.2008
50772,Jawa Tengah,Semarang,Bringin,Gogodalem,33.22.12.2009
50772,Jawa Tengah,Semarang,Bringin,Lebak,33.22.12.2010
50772,Jawa Tengah,Semarang,Bringin,Wiru,33.22.12.2011
50772,Jawa Tengah,Semarang,Bringin,Nyemoh,33.22.12.2012
50772,Jawa Tengah,Semarang,Bringin,Tempuran,33.22.12.2013
50772,Jawa Tengah,Semarang,Bringin,Sendang,33.22.12.2014
50772,Jawa Tengah,Semarang,Bringin,Truko,33.22.12.2015
50772,Jawa Tengah,Semarang,Bringin,Banding,33.22.12.2016
50552,Jawa Tengah,Semarang,Bergas,Ngempon,33.22.13.1001
50552,Jawa Tengah,Semarang,Bergas,Karangjati,33.22.13.1002
50552,Jawa Tengah,Semarang,Bergas,Wujil,33.22.13.1005
50552,Jawa Tengah,Semarang,Bergas,Bergas Lor,33.22.13.1009
50552,Jawa Tengah,Semarang,Bergas,Wringinputih,33.22.13.2003
50187,Jawa Tengah,Semarang,Bergas,Gondoriyo,33.74.15.1001
50552,Jawa Tengah,Semarang,Bergas,Gebugan,33.22.13.2006
50552,Jawa Tengah,Semarang,Bergas,Pagersari,33.22.13.2007
50552,Jawa Tengah,Semarang,Bergas,Munding,33.22.13.2008
50552,Jawa Tengah,Semarang,Bergas,Bergas Kidul,33.22.13.2010
50552,Jawa Tengah,Semarang,Bergas,Randugunting,33.22.13.2011
50552,Jawa Tengah,Semarang,Bergas,Jatijajar,33.22.13.2012
50552,Jawa Tengah,Semarang,Bergas,Diwak,33.22.13.2013
50214,Jawa Tengah,Semarang,Pringapus,Pringapus,33.22.15.1004
50552,Jawa Tengah,Semarang,Pringapus,Klepu,33.22.15.2001
50214,Jawa Tengah,Semarang,Pringapus,Derekan,33.22.15.2002
50214,Jawa Tengah,Semarang,Pringapus,Jatirunggo,33.22.15.2003
50214,Jawa Tengah,Semarang,Pringapus,Pringsari,33.22.15.2005
50212,Jawa Tengah,Semarang,Pringapus,Wonorejo,33.22.15.2006
50214,Jawa Tengah,Semarang,Pringapus,Wonoyoso,33.22.15.2007
50214,Jawa Tengah,Semarang,Pringapus,Candirejo,33.22.15.2008
50513,Jawa Tengah,Semarang,Pringapus,Penawangan,33.22.15.2009
50182,Jawa Tengah,Semarang,Bancak,Bancak,33.22.16.2001
50182,Jawa Tengah,Semarang,Bancak,Wonokerto,33.22.16.2002
50182,Jawa Tengah,Semarang,Bancak,Jlumpang,33.22.16.2003
50182,Jawa Tengah,Semarang,Bancak,Bantal,33.22.16.2004
